job_id,company_name,title,description,max_salary,location,min_salary,formatted_work_type,remote_allowed,job_posting_url,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,compensation_type,zip_code
3894658806,Sharp HealthCare,Clinical Nurse RN - Neuroscience PCU 5E - Sharp Grossmont Hospital - Day - Part Time Eligible for up to $6K in New Hire Incentives,"Hours

Shift Start Time:

7 AM

Shift End Time:

7:30 PM

Additional Shift Information:

Weekend Requirements:

Every Other

On-Call Required:

No

Hourly Pay Range (Minimum - Midpoint - Maximum):

$54.400 - $67.470 - $80.540

The stated pay scale reflects the range as defined by the collective bargaining agreement between Sharp HealthCare and Sharp Professional Nurses Network, United Nurses Associations of California/Union of Health Care Professionals, NUHHCE, AFSME, AFL-CIO. Placement within the range is based on years of RN experience.

What You Will Do

To provide direct and indirect nursing services to patients and families.

Required Qualifications

Graduate of nursing school.1 Year clinical experienceCalifornia Registered Nurse (RN) - CA Board of Registered Nursing -REQUIREDAHA Basic Life Support for Healthcare Professional (AHA BLS Healthcare) - American Heart Association -REQUIREDNIH Stroke Scale (NIHSS) - Various-Employee provides certificate -REQUIRED


Essential Functions

Clinical advancement Uses systematic planning, appropriate methods and timely exchange of information with multidisciplinary team and patient/family to coordinate care. Demonstrates ability to focus on and manage multiple patient needs and aspects of care. Actively communicates with care team to plan patient care. Utilizes available resources to problem-solve and determine most effective approach to action.Clinical judgment and decision making Utilizes the nursing process and a critical thinking approach to provide patient care that incorporates the mind, body and spirit; is individualized, goal directed, and consistent with current standards of safety. Identifies actual/potential problems for which the patient is at risk. Continuously evaluates interventions and care, and adjusts the plan as patient and family needs change. Identifies need for referrals based on information obtained in initial and ongoing assessments and evaluation. Collaborates with patient, family and other team members to develop a comprehensive plan of care. Prioritizes demand for resources and collaborates with others to meet individualized patient needs. Acts as preceptor/teacher in guiding other nurses on how to apply the nursing process with a particular unit population. Makes appropriate referrals based on information obtained in initial and ongoing assessments and evaluation. Implements safe, therapeutic and efficient care for patients with complex needs due to multi-system disease and/or complications of treatment. Demonstrates accountability for achieving patient outcomes. Demonstrates an ability to quickly recognize a patient diagnosis even though presenting symptoms or situations may be dissimilar. Documents per department/entity guidelines of care and policies and procedures. Comprehensive; representing detailed, concise picture of patient's care. Serves as a resource for other staff in managing unit specific documentation issues. Charting reflects a critical thinking/problem oriented approach to patient issues.Clinical leadership Delegates/assigns and communicates expectations for care delivery processes to each member of the team. Knowledgeable about what can and cannot be delegated to each different health care team member. Responsible for delegation and follows through to ensure delegated task is complete. Before delegating, analyzes each situation, determines and consistently applies levels of supervision needed (unsupervised, initial direction and periodic inspection, continuous supervision, or should not be delegated). Assesses appropriateness of physician orders and to question physician when appropriate. Helps coworkers improve performance. Offers assistance and support to coworkers. Provides positive feedback to others. Provides unit specific information to students, floats, travelers/registry personnel and documents appropriately. Provides incidental teaching to members of the team. Looks for and applies ways to improve work processes and systems. Offers and accepts constructive feedback/criticism in a non-judgmental, positive and confidential manner. Seeks out opportunities to assist and support coworkers.Nurse-patient/family relationship Establishes a therapeutic relationship with patient and family. Anticipates problems to establishing/maintaining a therapeutic relationship with a specific patient and takes actions to enhance quality of nurse/patient/family interaction (problems may include spiritual, cultural, language or other communication barriers; those imposed by nature of illness or health issue). Analyzes social/cultural variables and adapts nursing interventions to meet diverse needs. Serves as a patient advocate through actions such as: removing obstacles, identifying and supporting appropriate needs and wants; interpreting for patient to physician and visa/versa. Provides age appropriate patient education that facilitates recovery, self-care, end-of-life care and health maintenance, health promotion, and wellness. Coordinates transfer and discharge planning and teaching in collaboration with other members of the health care team. Collaborates with other team members to identify, develop and/or revise patient education materials. Demonstrates flexibility to teaching based on assessment of learner's needs and the integration of adult learning principles.


Knowledge, Skills, And Abilities

Independently performs the nursing process through individualized assessment, planning, implementation and evaluation of safe, therapeutic, efficient care for patients with overt and subtle needs throughout the continuum of care, and according to unit's standards of care. Performs safe nursing care for patients in more complex situations with some assistance and supervision. Demonstrates competency in all areas of the unit skills and some advanced skills. May teach some skills competencies. Coordinates patient care administered by other members of the care team. May assume the responsibility of relief charge nurse and may assist with preceptorship/professional development of new nurses and students. Uses common equipment and medications safely in the practice setting and consults others when unfamiliar. Recognizes inconsistencies in patient care and manages potential complications. Demonstrates consistent organization and prioritization of workload, confident management of emergency situations. Participates in quality improvement initiatives. Complies with all regulatory and accreditation standards. Demonstrates professional behavior through participation in unit activities and committees as appropriate. Delegates/assigns and communicates expectations for care delivery processes to each member of the team. Teaches skills as necessary. Coordinates patient care administered by other members of the nursing staff. Utilizes a variety of teaching/coaching strategies to assist family through disease process/experience. Promotes clinical effectiveness, efficient use of resources, and quality care in practice setting. Transfers knowledge and mentors others to improve clinical practice. Demonstrates complex problem solving and the use of critical thinking skills.


Bonus - New Hire Incentives: 

$3K in Sign On Bonus for New Hires$3k in Relocation Bonus for new hires that move to San Diego$2,500 Referral Bonus for Internal Sharp employees only (for a qualified external new hire referral) $15K Conversion Traveler Bonus available only to current Sharp RN travelers who convert. Traveler bonus is in lieu of sign on and/or relocation bonus. (Traveler Conversion Payout - $15,000 (payout is 50% first paycheck, 25% at 6 months, and 25% at 1 year.) 


Eligibility Requirements:

Minimum 1 year of related experience


The following are not eligible for hiring incentives:

Current Sharp employeesRehires/Reinstates that are rejoining the organization less than 12 months from last date of employment with Sharp Healthcare


To remain eligible for your sign on incentive the following criteria must be met:

Must remain in original hired FTE status and shift (if specified in offer letter)Must remain in original department/specialty.Must remain in original Job TitleTransfers to a non-bonus eligible department or position may result in forfeiting remaining incentive bonus.


Employee Referral Incentive Eligibility:

Referral must list the name of the Sharp employee that referred them on the job application.External referrals onlyIf referring a former Sharp employee – must be more than 12 months since last date of employment with Sharp Healthcare at the time of referral. 


Sharp HealthCare is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, gender, gender identity, sexual orientation, age, status as a protected veteran, among other things, or status as a qualified individual with disability or any other protected class.",,"La Mesa, CA",,Part-time,0.0,https://www.linkedin.com/jobs/view/3894658806/?trk=jobs_biz_prem_srch,2024-05-12 06:05:26,,Mid-Senior level,,2024-04-12 06:05:26,BASE_SALARY,91941.0
3891073508,NOVA® Home Loans,Software Engineer III,"Core Values

PROVIDE our customers with the best combination of service, rates, and fees. PROMOTE sustainable careers for our employees so that they can be enriched personally and professionally. GIVE BACK to our community. These are the core values of NOVA® Home Loans in which we act on employee feedback and implement changes that will make NOVA® Home Loans a better place to work and promote a higher level of service to our clients.

Evolving as a Senior Software Engineer by having...

Two (2) or four (4) year degree in software engineering, computer science or related field, and 5+ years relevant work experience as a software developer or programmer.Four (4)+ years of experience designing and developing enterprise solutions using the Microsoft technology stack.


Exciting Opportunities to Grow by...

Develops software solutions by studying information needs; conferring with users; studying systems flow, data usage, and work processes; and investigating problem areas.Propose solutions that perform reliably, efficiently, economically, and scale.Documents and demonstrates solutions by creating documentation, flowcharts, layouts, diagrams, charts, code comments and clear code. Collaborate with cross-functional teams to deliver robust solutions that meet user requirements.Provides information by collecting, analyzing, and summarizing development and service issues.Develops and maintains coding standards, adapting existing industry best practices to company's needs.Maintain technical industry knowledge by reviewing latest development tools, programming techniques, participating in educational opportunities, and reading professional publications.Exercise leadership skills to lead technical initiatives and mentor junior team members. 


Show us your growth with...

Experience at working both independently and in a team-oriented, collaborative environment is essential.Ability to perform as project lead, interact with clients, acquire necessary project resources while being productive and efficient in a complex and dynamic environment.Ability to perform requirement gathering, analysis, and design, in addition to development, testing, and deployment of finished products.Skilled in troubleshooting and debugging complex software systems.Technically fluent in current Microsoft .NET Framework, and programming languages including VB.NET and C#.NET.Familiarity with MVC (Model-View-Controller) Framework, REST APIs, and SDKs.Understanding of front-end technologies like HTML, CSS, JavaScript, and relevant frameworks (e.g., Angular, React, Bootstrap, Etc.)Solid working knowledge of current Microsoft technologies including Azure Dev Ops, Visual Studio, and SQL Server.Knowledge of database scripting with Microsoft SQL Server and T-SQL.Knowledge of Agile software development principles and practices.


Benefits Offered...

NOVA benefits to full-time employees include Employee Discount, Paid Time off, Health/Dental/Vision/Life/Disability Insurance, 401(k) with an employer match, Health Savings Account with employer contribution, and an Employee Assistance Program

NOVA® is an equal opportunity employer, substance-free workplace, and complies with the Americans with Disability Act regulations as applicable.

All applicants are considered for all positions without regard to race, religion, color, sex, gender, sexual orientation, pregnancy, age, national origin, ancestry, physical/mental disability, medical condition, military/veteran status, genetic information, marital status, ethnicity, alienage, or any other protected classification, in accordance with applicable federal, state, and local laws. Equal access to programs, services, and employment is available to all qualified persons. Those applicants requiring accommodation to complete the application and/or interview process should contact the Human Resources department at NOVA® Home Loans.",,"Tucson, AZ",,Full-time,0.0,https://www.linkedin.com/jobs/view/3891073508/?trk=jobs_biz_prem_srch,2024-05-11 19:23:43,,Mid-Senior level,,2024-04-11 19:23:43,,85701.0
3889769147,Motion Recruitment,Business Analyst,"Business Analyst
Remote
6-Month Contract-to-Hire 
**Involves travel to the company office in Lagrange, GA for meetings 1-2 times per month. 
You are empowered to be hands on to create and improve in a communicative environment! We spend less time on paperwork and meetings. Instead, you work with users, programmers, and key process owners daily in all business areas (accounting, administration, manufacturing, sales & marketing etc.) to learn and troubleshoot reported process and system related issues. This may involve training, resolving, and escalating the issue according to its importance and scope. Assist with project preparation, implementation, and measurement. Always take the extra mile to uncover areas for continuous improvements towards virtualization and automation.
What You Will Be DoingTest software releases for user acceptance.Troubleshoot, escalate, and reported issuesFunction as a liaison between IT and the business.Continuous discovering and learning of new business tools
Required Skills & ExperienceA minimum of 2 years of Business Analyst experienceExperience with Business Intelligence toolsBachelor’s Degree in Business Analysis or equivalent
You will Receive the Following BenefitsMedical, Dental & Orthodontia, and Vision Insurance - Four medical plans to choose from for you and your familyHealth Savings Account (HSA)Health and Dependent Care Flexible Spending AccountsVoluntary Life Insurance, Long-Term & Short-Term Disability Insurance401(k) with pre and post-tax optionsPaid Sick Time LeavePre-tax Commuter Benefit
Motion Recruitment Partners is an Equal Opportunity Employer, including disability/vets. All applicants must be currently authorized to work on a full-time basis in the country for which they are applying, and no sponsorship is currently available. Employment is subject to the successful completion of a pre-employment screening. Accommodation will be provided in all parts of the hiring process as required under Motion Recruitment Employment Accommodation policy. Applicants need to make their needs known in advance.",30.0,"LaGrange, GA",25.0,Contract,0.0,https://www.linkedin.com/jobs/view/3889769147/?trk=jobs_biz_prem_srch,2024-05-09 13:20:47,,Associate,,2024-04-09 13:20:47,BASE_SALARY,30240.0
3906248598,The Job Network,Licensed Practical Nurse PART-TIME DAYS $30.20 - $36.35 / hour,"Job Description

Position Summary

Responsible for organizing, directing and implementing resident care in accordance with the Company standards and as required by State and Federal regulations.

Essential Duties

Attend appropriate Resident Care conferences; maintain Resident Care Plans ensuring accuracy and relevancy.Prepare, administer and document medications according to physician orders; systematically order medications as needed and ensure that expired medications are replaced.Document patient care issues appropriately and report them to personnel as required.Recognize and identify signs and symptoms and use initiative and proper judgment in selecting appropriate treatment or procedures.Responsible for the immediate supervision and direction of ancillary personnel.Other duties as assigned.

Qualifications

Basic Qualifications & Experience

Colorado State Licensed Practical Nurse license, in good standing.1-year experience in a long-term care facility preferred.1-year experience in overseeing and monitoring other staff preferred.IV Certification preferred.Must have computer word processing and database experience.Must be able to read, write and speak the English language.Must possess excellent customer service skills.

Working Conditions / Physical Requirements

Moderate physical effort required by handling objects up to 50 pounds occasionally and/or up to 10 pounds frequently.Possible exposure to chemicals, blood borne pathogens and other infectious diseases.Sits, stands, bends and moves intermittently during working hours.Is subject to frequent interruptions.Interacts with residents, family members, visitors frequently.

Additional Information

If you are considering a position at Christian Living Communities | Cappella Living Solutions, we have a wide range of benefits to consider! These may vary based on the status of the role (PT, FT, or PRN).

 Health Coverage Health Savings Accounts Retirement (with match) Dental, Vision, Disability & Life Insurance Paid Time Off plan

We envision a warm and welcoming environment for all residents, team members, family members, and members of our communities – a place of belonging. Please let us know if you require accommodation during the interview process.

We ask all applicants to carefully review the hiring salary range for each posted job opportunity, as we will not hire outside the predetermined range.

Please note, consistent with state and federal mandates, being fully vaccinated from COVID-19 is a condition of employment.

We will be accepting application for this postition untill 5/15/24

All your information will be kept confidential according to EEO guidelines.

$30.20 - $36.35 / hour

Wage

PandoLogic. Keywords: Licensed Practical Nurse (LPN), Location: CENTENNIAL, CO - 80120",36.35,"Centennial, CO",30.2,Part-time,0.0,https://www.linkedin.com/jobs/view/3906248598/?trk=jobs_biz_prem_srch,2024-05-19 22:30:19,,,,2024-04-19 22:30:19,BASE_SALARY,81125.0
3902325641,Performance Foodservice,CDL Class A Delivery Driver,"Position Details: 

Benefits on Day 1$91K annual minimum to start / $350 daily min (component pay structure)Monday thru Friday, dispatch at 2AM, 10 hour shifts (average) - NO WEEKENDS

We Deliver the Goods:

Competitive pay and benefits, including Day 1 Health & Wellness Benefits, Employee Stock Purchase Plan, 401K Employer Matching, Education Assistance, Paid Time Off, and much more Growth opportunities performing essential work to support America’s food distribution system Safe and inclusive working environment, including culture of rewards, recognition, and respect 

Position Purpose: 

Food and food service delivery drivers fulfill a critical role in the country’s food supply chain. Our delivery drivers not only make sure the customers’ products arrive at their destination at the arranged times and in good condition, but they are the face of our company – building lasting relationships with our customers!

Driver is responsible for driving a tractor trailer or straight truck on intrastate and interstate local, over-the-road (OTR), shuttle, and overnight and drive and drop routes for the purpose of delivering and/or unloading food and food related products to customers in a safe and timely manner and in accordance with Department of Transportation (DOT) regulations.

Primary Responsibilities: 

Communicates and interacts with customers, vendors and co-workers professionally ensuring questions are answered accurately and in a timely manner. Functions as a team member within the department and organization, as required, and perform any duty assigned to best serve the company. Performs all required safety checks (i.e., pre/post trip) including inspections of tractor/truck and trailer according to Department of Transportation (DOT) regulations; inspects tractor/truck and trailer to insure they meet company safety standards and take appropriate action as needed. Reports all safety issues and/or repairs required. Follows all DOT regulations and company safe driving guidelines and policies. Immediately reports all safety hazards. Inspects trailer for properly loaded and secured freight. Performs count check of items and check customer invoices of products that have been loaded. Checks and completes in an accurate and in legible fashion all required paperwork associated with freight. Moves tractor to the loading dock and attach preloaded trailer as needed. Drives to and delivers customer orders according to predetermined route delivery schedule. Unloads products from the trailer, transports items into designated customer storage areas. Performs damage control checks on items, scans, and contact supervisor about removing orders according to company policy. Verifies delivery of items with customer and obtain proper signatures. Collects money (cash or checks) where required. Loads customer returns on to trailer and secures trailer doors. Ensures that tractor, trailer, and freight are appropriately locked and/or always secured. Unloads damaged goods and customer returns and bring to the driver check-in and complete necessary paperwork. Unloads all equipment, materials and remove trash from trailers as required. Completes daily record of hours of service and enter in log in accordance with Federal DOT, state, and company requirements. Performs general housekeeping duties in tractor, loading dock area and keep trailers clear and clean as required. At the end of the shift secure all equipment and complete all necessary paperwork. Performs other related duties as assigned.  

Click Here for a Job Preview

Qualifications

Six (6) months commercial driving experience High school diploma/GED or state approved equivalent Valid CDL A Meet all State licensing and/or certification requirements (where applicable) Must be 21 years of age Clean Motor Vehicle Report (MVR) for past 3 years Pass post offer drug test and criminal background check Pass road test Valid current DOT Health Card and/or able to secure new DOT Health Card Able to hand-lift and utilize two-wheeler, lift gate and/or other equipment to move and/or stack product cases/freight of varying size and weight throughout shift; product generally ranges from between 10-35 pounds and up to between approximately 60 and 90 pounds, depending on the location",,"Livermore, CA",,Full-time,0.0,https://www.linkedin.com/jobs/view/3902325641/?trk=jobs_biz_prem_srch,2024-05-19 09:38:36,,Entry level,,2024-04-19 09:38:36,,94550.0
3904960023,Robert Half,CFO,"Description

Robert Half is currently working with a client seeking a CFO. The CFO must have strong analytical, strategic-planning, operational and communication skills, including an ability to work well with the CEO, board members and other senior executives. A combination of industry and public accounting experience is highly valued. Are you an experienced CFO looking for a challenging role at an established company? Then this may be the role for you.

Responsibilities

 Determine if cash flow is appropriate for the organization's operations Sustain relationships with investors and investment institutions Own vendor relationships Recognize and manage insurance requirements and business risks Maintain the integrity of a company's financial information and suggest improvements Direct accounting policies, procedures and internal controls Oversee implementations and upgrades for financial systems Ensure staff compliance with state and federal laws and company's policies Manage hiring and training for accounting and finance staff Provide strategic management of the accounting and finance functions Supervise all finance personnel Manage or oversee the relationship with independent auditors


Requirements

 Excellent leadership and organizational skills Bachelors in Accounting, Finance, or related field required Public accounting experience a plus Proficient in Microsoft Excel 10+ years' experience in accounting or finance Excellent oral and written communications skills MBA, CPA, CGMA or CMA preferred 5+ years' management experience Knowledge of generally accepted accounting principles (GAAP) and IIA standards


Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.

Robert Half works to put you in the best position to succeed. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity - whenever you choose - even on the go.

All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals, including medical, vision, dental, and life and disability insurance. Hired contract/temporary professionals are also eligible to enroll in our company 401(k) plan. Visit

© 2024 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to",190000.0,"Mason City, IA",160000.0,Full-time,1.0,https://www.linkedin.com/jobs/view/3904960023/?trk=jobs_biz_prem_srch,2024-05-18 15:44:16,,Executive,,2024-04-18 15:44:16,BASE_SALARY,50401.0
3903451093,Crash Champions,Detail Tech,"Champions Do More 

At Crash Champions, We Believe the Difference is Trust. Crash Champions is the one of the fastest growing and most exciting brands in the collision repair industry. The company is the largest founder-led multi-shop operator (MSO) of high-quality collision repair service in the U.S., serving customers and business partners at more than 600 state-of-the-art repair centers in 36 states across the U.S. Crash Champions was founded in 1999 as a single Chicago repair center by industry veteran and 2022 MSO Executive of the Year, Matt Ebert. For more information, and to locate a local repair center, visit www.crashchampions.com.

Responsibilities

 Details and cleans vehicle for customer delivery.  Performs pre-wash on vehicle.  Provides general maintenance to shop grounds. 

Qualifications

 Ability to receive direction and work well with others.  Some experience in automotive field preferred but not required.  Reliable work history.  Strong attention to detail.  Must be able to pass thorough background check.  Must have valid Driver's License 

Benefits

 Competitive pay  Weekly Paychecks  401K with company match  Medical/Vision/Dental Insurance  Additional elective benefits",,"Hagerstown, MD",,Full-time,0.0,https://www.linkedin.com/jobs/view/3903451093/?trk=jobs_biz_prem_srch,2024-05-18 15:39:27,,Entry level,,2024-04-18 15:39:27,,21740.0
3904707246,Maxim Healthcare Staffing,"Medical Social Worker - (LMSW/LCSW) Towson, MD - $50/hr","Amergis Staffing is in need of Licensed Social Workers (LMSW or LCSW) for full time contract opportunities in the Towson, MD area. Apply today for a great opportunity to positively impact these patients’ lives! 

Here are more details:

Starts ASAP -13 week contracts with option to extendLMSW or LCSW – Must have active MD License for consideration Pay: $50/hr – M-F Full time 40 hours/wk Full Benefits package available 


For further information and/or to apply to this opportunity, please contact Kathryn “Casey” Hill at 813-371-7135 or email your resume to kathhill@amergis.com

Amergis offers the following benefits:

Medical, Dental, Vision, and Life Insurance, 401k ProgramCompetitive (weekly) PayFlexible Scheduling Travel Benefits (as applicable)


Amergis Healthcare Staffing is a leading provider of home healthcare, medical-related staffing, travel nursing, and population health and wellness services across the United States. As an established community partner, we have been making a difference in the lives of our employees, caregivers, and patients for more than 25 years.

Our commitment to customer service, improving patient care, and staffing experienced healthcare professionals has paved the way for many rewarding career opportunities in the healthcare industry. 

 Connecting People to Work That Matters

Benefits

At Amergis, we firmly believe that our employees are the heartbeat of our organization and we are happy to offer the following benefits:

Competitive pay & weekly paychecksHealth, dental, vision, and life insurance401(k) savings planAwards and recognition programs Benefit eligibility is dependent on employment status.


About Amergis

Amergis, formerly known as Maxim Healthcare Staffing, has served our clients and communities by connecting people to the work that matters since 1988. We provide meaningful opportunities to our extensive network of healthcare and school-based professionals, ready to work in any hospital, government facility, or school. Through partnership and innovation, Amergis creates unmatched staffing experiences to deliver the best workforce solutions.

Amergis is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected Veteran status, age, or any other characteristic protected by law.

770580",,"Towson, MD",,Full-time,0.0,https://www.linkedin.com/jobs/view/3904707246/?trk=jobs_biz_prem_srch,2024-05-19 21:32:51,,Entry level,,2024-04-19 21:32:51,BASE_SALARY,21204.0
3902836953,MCC Label,Flexographic Printing Press Operator,"Description

Build your Career with an Industry Leader

Multi-Color Corporation and Fort Dearborn have merged and are now the world’s largest prime label and packaging supplier. We are hiring for our new state of the art facility due to open by the end of this quarter. Join the new MCC and you will have the opportunity to become part of an organization that is committed to excellence and industry leadership for over 110 years.

The Flexographic Pressman in Louisville, KY is an essential member of the team, responsible for the manufacturing of printed labels while continuously monitoring label quality and press conditions.

Why work at MCC:


Compensation: Starting at $26 - $32/hr (dependent on experience) + $1.50 2nd shift differential$2500 retention bonus (broken into 2 payments at 90 and 180 days).$5000 relocation bonus upon start if you need to move to the area for the role. bonuses for referring other qualified team members.Generous benefits package including medical, dental, vision, disability, life insurance and 401(k)Paid Holidays: New Year, Memorial Day, Fourth of July, Labor Day, Thanksgiving, Day after Thanksgiving, Christmas Eve, Christmas Day, plus two floating HolidaysPromotion opportunities.


Responsibilities:


Our Flexo Printing Press Operators must adhere to all plant and corporate safety rules, procedures, and guidelines. Reports all safety concerns or issues to their immediate supervisor. Maintains a clean and safe work environment and area by completing daily housekeeping assignments. Completes make-ready in accordance with the Job Ticket and Product Specification documents to ensure correct print cylinders, inks, substrates, tooling, and anilox rollers are used. Responsible for completing all required quality checks related to product specifications, visual, and functional checks. Completes all press-side quality checks. Operates press to produce product in accordance to customer specifications while maintain quality, waste, and press efficiency. Maintains consistent quality during the production run. Critical quality checks includes: copy, color, and registration, and ink adhesion. Ensure conformance to all other quality checks. Responsible for completing all related procedures, work instructions, and quality measurements as outlined in the BRC standard. Completes press make ready’s in an efficient manner. Completes all required equipment maintenance duties. Cleans plate, cylinder, and ink pans, and lubricates press as needed. Inputs all required information into the GlobeTek system for material usage and time in an accurate and prompt manner. 


Qualifications:


High school diploma or GED.1+ years as a flexo printing press operator experience and/or training. 


MCC Label welcomes and encourages applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the selection process. MCC Label is an equal opportunity employer.

#LOUIND",32.0,"Louisville, KY",26.0,Full-time,0.0,https://www.linkedin.com/jobs/view/3902836953/?trk=jobs_biz_prem_srch,2024-05-19 21:19:21,,Entry level,,2024-04-19 21:19:21,BASE_SALARY,40202.0
3906200026,LaTeam Partners,Administrative Assistant,"Key Responsibilities:Proactively address challenges and focus on solutions rather than problems.Demonstrate warmth and superior communication skills to effectively manage relationships.Maintain a task-oriented approach and ensure timely completion of projects.Exhibit a strong sense of service and commitment to adding value in all interactions.Approach tasks with joy and mental flexibility to adapt to changing priorities.Ensure commitment to results, capable of working under high pressure when required.Manage and prioritize multiple tasks effectively, demonstrating proven experience as a personal assistant.Utilize technical skills in Microsoft Office applications, particularly Excel, to support business operations.Assist with basic accounting tasks and financial documentation as needed.
Qualifications:Proven experience in an executive assistant or personal assistant role.Excellent written and verbal communication skills.High proficiency in Microsoft Office (Word, Excel, PowerPoint, Outlook).Experience with basic accounting practices is beneficial.Ability to maintain discretion and confidentiality in sensitive matters.Strong interpersonal skills and a genuine love for engaging with people.No ego, with a focus on teamwork and service.",,"Miami, FL",,Full-time,1.0,https://www.linkedin.com/jobs/view/3906200026/?trk=jobs_biz_prem_srch,2024-05-19 19:17:28,,Associate,,2024-04-19 19:17:28,BASE_SALARY,33122.0
3887989453,CyberCoders,Industrial Maintenance Manager - Manufacturing,"Industrial Maintenance Manager - Manufacturing is responsible for the overall maintenance and repair of all industrial machinery, industrial equipment, and building systems. The Manager must ensure that all maintenance operations meet and exceed company standards and that all necessary repairs and maintenance are done in a timely and cost-effective manner. The Manager is also responsible for training and supervising maintenance personnel and providing leadership and guidance in the areas of safety, inventory control, and quality control.

Position Overview: The Industrial Maintenance Manager will be responsible for managing the maintenance and repair of all industrial machinery, industrial equipment, and building systems in the manufacturing facility. The Manager will also be responsible for training and supervising maintenance personnel, performing diagnostic and preventative maintenance on all industrial machinery and equipment, ordering parts or materials necessary for repairs, and ensuring compliance with safety regulations.

Key Responsibilities

Manage, direct, and train maintenance personnel in the proper operation and maintenance of industrial machinery and equipmentPerform diagnostic and preventative maintenance on all industrial machinery and equipmentOrder parts or materials necessary for repairsCommunicate with vendors or contractors regarding parts or materials needed for repairsEnsure that all safety regulations are followedSchedule and coordinate maintenance and repair operationsMaintain and update maintenance records and reportsDevelop and implement preventative maintenance programsMonitor and control inventory of maintenance suppliesEnsure quality control is maintained in all maintenance and repair operations

Qualifications

Bachelors Degree in Engineering, Maintenance Management, or a related field3+ years of experience in industrial maintenance or a related fieldAdvanced knowledge of mechanical, hydraulic, and pneumatic systemsKnowledge of boilers, water systems, industrial machinery, industrial equipment, PLC systems, and motors

Benefits

Vacation/PTO

Medical

Dental

Vision

401k

Bonus

Relocation

Telecommute

Email Your Resume In Word To

Looking forward to receiving your resume through our website and going over the position with you. Clicking apply is the best way to apply, but you may also:

Chris.Minyon@CyberCoders.com

Please do NOT change the email subject line in any way. You must keep the JobID: linkedin : CM23-1796400L514 -- in the email subject line for your application to be considered.***

Chris Minyon - Recruiter - CyberCoders

Applicants must be authorized to work in the U.S.

CyberCoders is proud to be an Equal Opportunity Employer

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity or expression, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, status as a crime victim, disability, protected veteran status, or any other characteristic protected by law. CyberCoders will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. CyberCoders is committed to working with and providing reasonable accommodation to individuals with physical and mental disabilities. If you need special assistance or an accommodation while seeking employment, please contact a member of our Human Resources team to make arrangements.

",90000.0,"Clifton, NJ",75000.0,Full-time,0.0,https://www.linkedin.com/jobs/view/3887989453/?trk=jobs_biz_prem_srch,2024-05-09 09:22:09,,Mid-Senior level,,2024-04-09 09:22:09,BASE_SALARY,7011.0
3889709964,Surge Staffing,Office Assistant,"This is an on-site position at our headquarters in Columbus, Ohio.The Office Assistant will perform routine and customary administrative/clerical responsibilities in a self-sufficient, knowledgeable, and positive manner, including answering telephones, being informed of office practices and procedures, and maintaining flexibility in these tasks and responsibilities. The Office Assistant will report directly to the Office Manager.Primary FunctionsUsed as helpdesk to answer the job related questions by phone or email formatsResearch daily issues that arise by problem solving and coming up with new innovative ways to find a solutionAbility to multitask and must be open to different challenges each dayAll other duties that may arise to ensure the successful operation of the companyQualificationsHigh school diploma or equivalentCooperative, team-oriented, patient, calm under pressureAt least 2 years of office experienceAbility to arrange things in certain order (e.g., alphabetically,Ability to understand and accurately apply basic math skills numerically)Proficiency with Microsoft Word, Excel, PowerPoint, OutlookAbility to produce results within an autonomous environmentInternet within company guidelines and have the flexibility to identify and respond to changes in prioritiesAbility to make competent use of work related equipment and materialsStrong written and verbal communication skillsAbility to remember information (e.g., policies, procedures)Ability to provide excellent customer service to all clients locate resources to find information as needed (customers and employees)Ability to travel to various locations (e.g., customer sites, otherAbility to demonstrate success working in a fast-paced, highly company offices) as needed competitive, deadline-oriented environmentAbility to communicate effectively and tactfully with othersSelf-motivated with exhibited sense of urgency in all sales and service related activityAbility to work with other team members as well as independentlyExceptional communication, presentation, follow-up, negotiation,Ability to shift back and forth between two or more tasks and closing skills. Strong emphasis on listening skillsThis is an on-site position at our headquarters in Columbus, Ohio.",,"Columbus, Ohio Metropolitan Area",,Full-time,0.0,https://www.linkedin.com/jobs/view/3889709964/?trk=jobs_biz_prem_srch,2024-05-09 12:07:34,,Entry level,,2024-04-09 12:07:34,BASE_SALARY,
